customer_id,customer_code,first_name,last_name,gender,age,city,state,join_date,contract_type,internet_service,payment_method,churn,data_usage_gb,call_minutes,sms_count,streaming_hours,device_count,monthly_charge,tax_amount,discount,payment_delay_days,late_fee,ticket_count,satisfaction_score
925,CUST925,Krista,Mack,Female,24,Delhi,Delhi,2023-06-28,Monthly,5G,Credit Card,0,227.81375,1534.9166666666667,534.875,117.8775,3.6666666666666665,1473.0925,265.1558333333333,130.51500000000001,12.666666666666666,126.66666666666667,5.0,2.6
926,CUST926,Jonathan,Vasquez,Male,50,Pune,Karnataka,2023-10-03,Yearly,Fiber,Net Banking,0,282.37333333333333,1692.125,468.0416666666667,106.18041666666666,2.625,1398.2416666666668,251.68166666666664,139.81833333333333,8.0,80.0,6.0,2.8333333333333335
927,CUST927,Daniel,White,Female,54,Chandigarh,Delhi,2024-09-08,Yearly,None,Debit Card,0,263.91541666666666,1521.8333333333333,582.4166666666666,127.80583333333334,3.3333333333333335,1322.7408333333333,238.09416666666667,182.37750000000003,11.0,110.0,3.0,2.6666666666666665
928,CUST928,Krista,Frederick,Male,20,Mumbai,Delhi,2024-01-11,Yearly,5G,Credit Card,0,277.30916666666667,1720.375,440.125,129.23833333333332,3.625,1418.4316666666666,255.3175,153.3725,6.833333333333333,68.33333333333333,1.0,4.0
929,CUST929,Emily,Huynh,Male,31,Bangalore,Karnataka,2025-05-03,Yearly,None,Net Banking,0,260.8804166666667,1243.7083333333333,435.7083333333333,107.00291666666668,3.625,1415.8933333333334,254.86083333333332,180.705,8.583333333333334,85.83333333333333,1.0,3.0
930,CUST930,Ryan,Roberts,Male,62,Chandigarh,Karnataka,2024-10-10,Quarterly,5G,Credit Card,0,259.9504166666666,1540.9583333333333,424.7083333333333,119.11291666666666,3.3333333333333335,1361.4275,245.0566666666667,168.2125,7.416666666666667,74.16666666666667,7.0,2.5714285714285716
931,CUST931,Destiny,Johnston,Female,33,Mumbai,Karnataka,2024-12-03,Monthly,DSL,Credit Card,0,219.02833333333334,1541.7916666666667,545.2083333333334,133.48458333333335,3.0833333333333335,1505.1891666666668,270.93333333333334,156.86083333333332,8.75,87.5,6.0,4.0
932,CUST932,Jacqueline,Craig,Female,44,Mumbai,Delhi,2023-08-11,Quarterly,Fiber,Debit Card,0,282.3966666666667,1590.3333333333333,591.4583333333334,117.4425,3.4166666666666665,1127.9308333333333,203.02666666666667,142.06916666666666,9.666666666666666,96.66666666666667,0.0,5.0
933,CUST933,Heather,Mayer,Female,27,Bangalore,Delhi,2022-06-22,Quarterly,DSL,Net Banking,0,237.8083333333333,1278.3333333333333,489.3333333333333,120.14083333333333,3.5,1369.0225,246.42333333333332,167.46416666666667,8.416666666666666,84.16666666666667,3.0,2.6666666666666665
934,CUST934,Erin,Castro,Female,34,Bangalore,Maharashtra,2025-02-22,Quarterly,Fiber,Debit Card,0,279.5395833333333,1420.125,436.8333333333333,126.96833333333335,3.7083333333333335,1645.2749999999999,296.1508333333333,143.7725,8.75,87.5,3.0,3.3333333333333335
935,CUST935,Alyssa,Thomas,Female,63,Bangalore,Maharashtra,2022-05-11,Quarterly,None,Credit Card,0,305.59708333333333,1732.5833333333333,464.0833333333333,138.5625,3.5416666666666665,1021.1258333333334,183.8033333333333,151.7591666666667,11.333333333333334,113.33333333333333,4.0,4.25
936,CUST936,Kimberly,Williamson,Male,26,Mumbai,Punjab,2022-08-23,Yearly,Fiber,Debit Card,0,287.2808333333333,1491.8333333333333,509.4583333333333,108.00583333333333,3.625,1225.0466666666666,220.50750000000002,169.7825,13.25,132.5,2.0,1.5
937,CUST937,Kristen,Johns,Female,59,Chandigarh,Karnataka,2023-11-20,Yearly,DSL,Net Banking,0,256.39833333333337,1384.7916666666667,500.125,111.1075,3.4166666666666665,1317.295,237.11333333333334,159.4466666666667,8.0,80.0,2.0,2.0
938,CUST938,Chelsea,Harrison,Female,41,Bangalore,Karnataka,2021-11-09,Monthly,5G,Credit Card,0,285.6120833333334,1610.0416666666667,512.5833333333334,133.6625,3.7083333333333335,1264.2083333333333,227.55916666666667,177.1625,11.916666666666666,119.16666666666667,2.0,2.5
939,CUST939,Courtney,Wheeler,Female,34,Pune,Karnataka,2024-07-23,Monthly,Fiber,UPI,0,249.52458333333334,1235.3333333333333,528.3333333333334,126.195,3.25,1712.5658333333333,308.2616666666667,142.63,7.166666666666667,71.66666666666667,5.0,2.8
940,CUST940,Danny,Murray,Male,69,Mumbai,Karnataka,2024-01-25,Yearly,None,Net Banking,0,242.46624999999997,1689.3333333333333,494.0416666666667,106.08166666666666,3.625,1329.235,239.26166666666666,163.80666666666664,9.25,92.5,2.0,3.0
941,CUST941,Linda,Mccall,Female,18,Mumbai,Karnataka,2021-11-09,Yearly,5G,Net Banking,1,210.69291666666666,1572.9166666666667,482.2916666666667,110.69708333333334,3.125,1211.2416666666666,218.02416666666667,178.80583333333334,11.666666666666666,116.66666666666667,8.0,3.125
942,CUST942,Douglas,Boyd,Male,27,Bangalore,Maharashtra,2022-02-07,Yearly,Fiber,Net Banking,0,258.62624999999997,1461.0416666666667,417.375,140.17958333333334,3.375,1286.3075,231.535,205.44583333333333,10.083333333333334,100.83333333333333,3.0,4.0
943,CUST943,Craig,Flores,Male,55,Mumbai,Punjab,2023-12-25,Quarterly,Fiber,UPI,0,225.18083333333334,1613.25,450.25,132.095,3.25,1665.1475,299.7266666666667,148.62666666666667,5.916666666666667,59.166666666666664,2.0,3.5
944,CUST944,Sean,Morgan,Male,68,Pune,Karnataka,2025-12-24,Monthly,DSL,Debit Card,0,296.95666666666665,1573.0833333333333,544.7083333333334,116.39541666666666,3.375,1549.5758333333333,278.9241666666667,138.1025,8.0,80.0,8.0,3.125
945,CUST945,Michaela,Miller,Male,47,Bangalore,Punjab,2022-10-10,Quarterly,None,UPI,0,262.37125,1472.875,508.2083333333333,144.29291666666666,4.083333333333333,1347.4541666666667,242.54166666666666,129.60666666666668,9.75,97.5,8.0,3.125
946,CUST946,Margaret,Michael,Female,50,Delhi,Maharashtra,2025-12-17,Quarterly,None,Net Banking,0,316.37166666666667,1326.7083333333333,598.9583333333334,135.61708333333334,3.4166666666666665,1541.2216666666666,277.4216666666667,192.17499999999998,9.5,95.0,1.0,1.0
947,CUST947,Tiffany,Horton,Male,24,Chandigarh,Punjab,2022-09-01,Quarterly,Fiber,Net Banking,0,223.56583333333333,1738.1666666666667,519.0,124.19958333333334,3.4166666666666665,1226.2158333333334,220.71916666666667,123.09750000000001,7.416666666666667,74.16666666666667,7.0,2.7142857142857144
948,CUST948,Jessica,Dalton,Male,43,Pune,Maharashtra,2023-09-27,Yearly,None,Credit Card,0,298.13,1439.9166666666667,582.5833333333334,148.0716666666667,3.2083333333333335,1489.3233333333335,268.0783333333333,162.9775,9.916666666666666,99.16666666666667,2.0,4.5
949,CUST949,David,Newman,Female,60,Pune,Punjab,2023-07-24,Monthly,None,UPI,0,209.06833333333336,1536.5,554.5833333333334,103.85166666666667,3.4583333333333335,1256.835,226.2325,148.945,14.166666666666666,141.66666666666666,0.0,5.0
950,CUST950,Michael,Frazier,Male,29,Pune,Punjab,2024-03-05,Quarterly,None,Net Banking,0,271.97541666666666,1592.625,489.7916666666667,108.65125,4.291666666666667,1313.6216666666667,236.45083333333332,155.60083333333333,9.916666666666666,99.16666666666667,7.0,2.7142857142857144
951,CUST951,Harold,Baker,Male,42,Delhi,Karnataka,2025-11-13,Quarterly,Fiber,Debit Card,1,268.56458333333336,1402.125,592.4166666666666,138.66833333333332,3.5416666666666665,1581.8941666666667,284.74,167.7825,10.916666666666666,109.16666666666667,6.0,3.0
952,CUST952,April,Lyons,Female,47,Mumbai,Karnataka,2023-11-27,Monthly,5G,Debit Card,0,196.91166666666666,1458.4583333333333,460.5,134.1125,3.4166666666666665,1543.1049999999998,277.7583333333333,121.9375,10.916666666666666,109.16666666666667,4.0,3.0
953,CUST953,Justin,Warren,Male,68,Chandigarh,Maharashtra,2022-09-01,Yearly,5G,UPI,0,263.90208333333334,1548.2083333333333,360.5416666666667,95.165,3.9166666666666665,1296.7583333333334,233.41666666666666,159.42916666666667,12.0,120.0,0.0,5.0
954,CUST954,Derrick,Reynolds,Male,65,Delhi,Punjab,2024-12-20,Yearly,DSL,Debit Card,0,271.31625,1318.5416666666667,436.625,110.30375,3.4166666666666665,1281.7716666666668,230.71916666666667,156.98166666666665,7.5,75.0,8.0,2.875
955,CUST955,Lindsey,Simpson,Female,55,Chandigarh,Maharashtra,2022-08-15,Quarterly,None,UPI,0,277.6175,1338.3333333333333,473.2083333333333,110.47791666666666,3.0416666666666665,1425.5458333333333,256.59833333333336,175.14166666666668,12.25,122.5,2.0,1.5
956,CUST956,Eric,Zimmerman,Female,54,Mumbai,Karnataka,2023-04-17,Yearly,DSL,UPI,0,215.98416666666665,1449.7916666666667,412.5833333333333,123.92750000000001,3.875,1650.1966666666667,297.03416666666664,83.2275,11.416666666666666,114.16666666666667,4.0,3.5
957,CUST957,Mark,Allen,Male,64,Bangalore,Delhi,2025-07-02,Monthly,None,Debit Card,0,232.47208333333333,1443.4583333333333,483.625,149.3475,3.4583333333333335,1542.6291666666666,277.6716666666667,167.37,12.583333333333334,125.83333333333333,5.0,2.6
958,CUST958,Matthew,Carter,Female,54,Delhi,Punjab,2024-05-19,Monthly,None,UPI,0,308.1345833333333,1549.5,513.4166666666666,132.81791666666666,3.7916666666666665,1382.5833333333333,248.86416666666665,177.73166666666668,9.5,95.0,3.0,4.333333333333333
959,CUST959,Richard,Jones,Female,59,Delhi,Maharashtra,2022-10-31,Quarterly,5G,UPI,0,292.1304166666667,1304.3333333333333,604.2916666666666,95.97166666666668,3.3333333333333335,1093.6025,196.84916666666666,129.12666666666667,9.0,90.0,0.0,5.0
960,CUST960,David,Martinez,Male,69,Delhi,Karnataka,2021-09-09,Monthly,Fiber,Net Banking,0,276.44125,1580.7083333333333,528.2916666666666,122.00041666666668,3.5,1184.2791666666667,213.17,184.53916666666666,9.916666666666666,99.16666666666667,3.0,2.6666666666666665
961,CUST961,John,Rojas,Female,63,Delhi,Punjab,2023-04-23,Monthly,None,UPI,0,256.9320833333333,1447.2083333333333,530.2083333333334,130.04,2.9583333333333335,1524.4758333333332,274.40500000000003,144.11249999999998,11.0,110.0,5.0,2.6
962,CUST962,Jodi,Pierce,Male,46,Delhi,Karnataka,2025-06-06,Quarterly,5G,Debit Card,0,263.3691666666667,1679.5,528.4166666666666,134.50833333333333,3.9583333333333335,1109.405,199.69416666666666,190.1158333333333,5.416666666666667,54.166666666666664,2.0,2.5
963,CUST963,Christina,Neal,Female,62,Mumbai,Maharashtra,2022-07-02,Yearly,DSL,Credit Card,0,181.6795833333333,1882.4583333333333,524.7916666666666,119.25333333333333,3.3333333333333335,1353.4891666666665,243.62666666666667,147.99583333333334,9.583333333333334,95.83333333333333,3.0,2.3333333333333335
964,CUST964,Douglas,Gutierrez,Male,43,Pune,Karnataka,2024-12-22,Monthly,Fiber,Debit Card,0,219.01958333333334,1420.5833333333333,432.25,120.84458333333333,4.333333333333333,1332.4633333333334,239.84333333333333,113.77999999999999,11.25,112.5,4.0,2.5
965,CUST965,Jason,Marshall,Male,27,Chandigarh,Karnataka,2025-10-19,Monthly,None,Credit Card,0,225.0675,1564.0,605.7916666666666,132.09833333333333,3.3333333333333335,1235.3466666666666,222.36333333333334,189.45416666666665,11.0,110.0,0.0,5.0
966,CUST966,Kelly,Lynch,Male,46,Pune,Maharashtra,2023-10-06,Yearly,5G,Debit Card,0,244.31375,1344.875,527.875,125.64458333333334,3.0,1261.845,227.13166666666666,138.29999999999998,8.166666666666666,81.66666666666667,0.0,5.0
967,CUST967,Michael,Mcmahon,Male,32,Bangalore,Karnataka,2023-08-14,Quarterly,None,Debit Card,0,246.51416666666668,1440.625,529.9166666666666,126.05416666666667,3.5833333333333335,1569.9166666666667,282.58583333333337,153.06833333333336,9.166666666666666,91.66666666666667,7.0,3.0
968,CUST968,Anthony,Callahan,Male,53,Bangalore,Maharashtra,2026-02-17,Quarterly,Fiber,Debit Card,0,251.97333333333333,1573.625,465.375,113.64458333333333,3.7083333333333335,1839.72,331.14916666666664,133.5575,9.333333333333334,93.33333333333333,0.0,5.0
969,CUST969,Mark,Gibson,Male,21,Delhi,Delhi,2024-12-23,Monthly,None,Credit Card,0,258.5704166666667,1764.3333333333333,457.75,129.73375000000001,3.6666666666666665,1205.5925,217.005,160.3425,9.166666666666666,91.66666666666667,1.0,3.0
970,CUST970,Michael,Diaz,Female,34,Pune,Maharashtra,2024-04-20,Yearly,DSL,Debit Card,0,216.19916666666666,1494.1666666666667,439.5,115.26375,3.5416666666666665,1540.9175000000002,277.36583333333334,119.41166666666668,7.583333333333333,75.83333333333333,7.0,3.142857142857143
971,CUST971,Gina,Thomas,Female,40,Delhi,Delhi,2022-11-16,Yearly,DSL,UPI,0,209.51458333333335,1840.625,530.9583333333334,109.88875,3.1666666666666665,1325.9283333333333,238.66666666666666,134.19666666666666,9.916666666666666,99.16666666666667,3.0,2.3333333333333335
972,CUST972,Candace,Mills,Male,49,Pune,Maharashtra,2022-07-02,Yearly,5G,Credit Card,0,257.1070833333333,1523.9583333333333,414.2083333333333,128.0525,3.4166666666666665,1332.3700000000001,239.82583333333332,101.94333333333333,9.333333333333334,93.33333333333333,6.0,3.3333333333333335
973,CUST973,Kristine,Chambers,Male,58,Bangalore,Punjab,2021-12-01,Quarterly,5G,Net Banking,0,249.70125,1438.875,455.0416666666667,114.48166666666667,3.25,1491.756666666667,268.51666666666665,136.54333333333332,9.25,92.5,4.0,3.25
974,CUST974,Nicole,Hodges,Male,35,Bangalore,Maharashtra,2025-05-18,Quarterly,None,UPI,0,217.08833333333334,1242.0416666666667,404.2083333333333,153.73499999999999,3.25,1218.8458333333333,219.3925,161.1175,8.25,82.5,8.0,2.875
975,CUST975,Crystal,Lopez,Male,54,Pune,Delhi,2024-09-18,Quarterly,None,Debit Card,0,176.79666666666665,1383.4583333333333,529.0,134.92708333333334,3.8333333333333335,1303.3675,234.605,129.555,7.416666666666667,74.16666666666667,7.0,2.5714285714285716
976,CUST976,Rebecca,Harvey,Female,31,Delhi,Delhi,2021-05-24,Quarterly,Fiber,Credit Card,0,225.0979166666667,1477.75,549.0833333333334,118.75333333333333,3.8333333333333335,1579.3116666666667,284.2758333333333,148.895,9.25,92.5,3.0,3.0
977,CUST977,Seth,Moore,Female,28,Delhi,Punjab,2023-11-20,Yearly,DSL,Credit Card,0,236.9416666666667,1405.5833333333333,512.4583333333334,130.29999999999998,3.75,1402.495,252.44916666666666,146.10083333333333,6.916666666666667,69.16666666666667,5.0,3.8
978,CUST978,James,Werner,Female,25,Delhi,Delhi,2024-04-03,Yearly,DSL,Net Banking,1,254.11249999999998,1525.2916666666667,578.3333333333334,137.41458333333333,3.1666666666666665,1126.015,202.6825,153.71333333333334,14.333333333333334,143.33333333333334,8.0,3.625
979,CUST979,Dana,Hampton,Male,54,Delhi,Karnataka,2022-11-27,Quarterly,5G,UPI,0,284.6195833333333,1489.375,579.9166666666666,147.18708333333333,3.875,1507.3591666666669,271.3258333333333,181.48333333333335,7.916666666666667,79.16666666666667,3.0,2.6666666666666665
980,CUST980,Lonnie,Nicholson,Female,38,Chandigarh,Punjab,2022-11-20,Yearly,DSL,UPI,0,271.45708333333334,1682.625,557.9166666666666,121.50916666666666,3.75,1528.3541666666667,275.1041666666667,150.77833333333334,10.5,105.0,4.0,3.5
981,CUST981,Nathan,Guerrero,Female,24,Mumbai,Maharashtra,2025-07-26,Monthly,DSL,Net Banking,0,227.49249999999998,1291.8333333333333,389.375,125.62458333333332,3.5416666666666665,1281.405,230.65416666666667,139.07333333333335,7.666666666666667,76.66666666666667,6.0,2.3333333333333335
982,CUST982,Morgan,Johnson,Female,53,Mumbai,Karnataka,2024-02-13,Monthly,Fiber,Net Banking,0,263.23041666666666,1528.9166666666667,533.4583333333334,112.59583333333335,3.6666666666666665,1341.7808333333332,241.52083333333334,178.66083333333333,9.333333333333334,93.33333333333333,5.0,2.8
983,CUST983,Jeffrey,Waters,Female,41,Delhi,Delhi,2023-03-04,Monthly,None,Credit Card,0,286.76875,1268.3333333333333,497.75,139.08541666666667,2.9583333333333335,1554.1458333333333,279.74583333333334,105.25833333333333,8.75,87.5,1.0,5.0
984,CUST984,Vanessa,Roberson,Male,29,Mumbai,Punjab,2025-11-20,Monthly,5G,Debit Card,0,217.595,1767.2916666666667,506.6666666666667,129.18833333333333,3.375,1458.4783333333332,262.5258333333333,173.60416666666666,8.166666666666666,81.66666666666667,4.0,2.75
985,CUST985,Eric,Taylor,Male,33,Delhi,Karnataka,2023-01-24,Yearly,None,Credit Card,1,233.38791666666665,1514.6666666666667,450.9583333333333,115.28833333333334,3.75,1176.6783333333333,211.80166666666665,169.29416666666668,10.583333333333334,105.83333333333333,8.0,3.375
986,CUST986,Daniel,Wilson,Male,32,Mumbai,Punjab,2023-05-30,Quarterly,None,Credit Card,0,223.81708333333333,1436.3333333333333,522.0833333333334,122.66666666666667,3.875,1248.1366666666665,224.6641666666667,168.94000000000003,9.0,90.0,1.0,3.0
987,CUST987,Sarah,George,Male,64,Pune,Maharashtra,2023-12-08,Yearly,DSL,UPI,1,214.71833333333333,1687.3333333333333,408.25,120.15083333333332,3.6666666666666665,1573.445,283.2183333333333,168.99333333333334,10.416666666666666,104.16666666666667,8.0,2.75
988,CUST988,Amy,Browning,Male,59,Delhi,Punjab,2024-08-24,Yearly,Fiber,Net Banking,0,277.91791666666666,1572.0416666666667,573.2916666666666,126.31625000000001,3.625,1581.4466666666667,284.6616666666667,132.18083333333334,12.5,125.0,5.0,2.4
989,CUST989,Jon,Jones,Female,62,Delhi,Delhi,2026-04-26,Monthly,None,Debit Card,1,259.97625,1339.625,464.7083333333333,110.61291666666666,3.7916666666666665,1593.0241666666668,286.7441666666667,165.46166666666667,11.5,115.0,7.0,3.142857142857143
990,CUST990,Alexander,Clark,Male,23,Bangalore,Punjab,2022-02-09,Yearly,Fiber,UPI,0,272.7345833333333,1524.2916666666667,530.4583333333334,114.37708333333335,3.75,1062.0033333333333,191.16083333333333,142.6425,12.166666666666666,121.66666666666667,4.0,4.0
991,CUST991,Barbara,Snyder,Female,57,Chandigarh,Karnataka,2025-10-06,Yearly,None,Credit Card,0,284.60583333333335,1397.9166666666667,368.4583333333333,127.47833333333334,3.8333333333333335,1322.4424999999999,238.0391666666667,157.38166666666666,10.25,102.5,3.0,3.6666666666666665
992,CUST992,Anthony,Martin,Male,54,Pune,Delhi,2026-04-08,Quarterly,5G,Debit Card,0,261.1666666666667,1476.0,543.9583333333334,156.83541666666667,3.4583333333333335,1149.765,206.9575,140.1925,13.333333333333334,133.33333333333334,4.0,2.5
993,CUST993,Grant,Hogan,Female,48,Chandigarh,Delhi,2026-03-13,Monthly,Fiber,Debit Card,0,227.26625,1282.3333333333333,538.0416666666666,120.16541666666666,3.125,1286.3308333333334,231.5391666666667,175.74916666666664,8.833333333333334,88.33333333333333,3.0,1.3333333333333333
994,CUST994,Stephanie,Stephens,Male,33,Mumbai,Karnataka,2024-09-07,Yearly,Fiber,UPI,0,250.3575,1610.25,550.2916666666666,108.53875,3.9166666666666665,1374.455,247.40166666666667,134.41333333333333,11.5,115.0,1.0,4.0
995,CUST995,Elijah,Miller,Female,51,Delhi,Delhi,2022-03-02,Monthly,None,Credit Card,0,207.28,1364.25,568.2916666666666,112.62416666666667,3.2916666666666665,1421.3258333333333,255.83916666666664,176.915,7.166666666666667,71.66666666666667,7.0,3.2857142857142856
996,CUST996,Sandra,Green,Female,50,Chandigarh,Maharashtra,2024-09-21,Monthly,DSL,Debit Card,1,233.4325,1232.125,460.5833333333333,118.29708333333333,3.375,1303.7391666666665,234.67333333333332,148.15166666666667,11.166666666666666,111.66666666666667,6.0,4.0
997,CUST997,Megan,Wells,Female,42,Chandigarh,Punjab,2023-08-30,Monthly,DSL,Net Banking,0,266.53208333333333,1577.25,509.4583333333333,124.02791666666667,3.5416666666666665,1355.3708333333334,243.96666666666667,136.76083333333335,10.833333333333334,108.33333333333333,4.0,4.0
998,CUST998,David,Aguirre,Female,56,Mumbai,Karnataka,2025-02-14,Quarterly,DSL,Credit Card,1,220.37041666666667,1485.0833333333333,475.7083333333333,124.47583333333334,3.9166666666666665,1007.3708333333334,181.32583333333332,142.19333333333333,10.916666666666666,109.16666666666667,8.0,2.625
999,CUST999,Chris,Johnson,Male,61,Mumbai,Maharashtra,2025-06-20,Yearly,None,Credit Card,1,224.19791666666666,1418.8333333333333,590.25,113.46916666666665,3.2916666666666665,1626.0883333333331,292.69666666666666,200.72416666666666,12.5,125.0,7.0,2.5714285714285716
1000,CUST1000,Emma,Lamb,Male,43,Chandigarh,Maharashtra,2022-09-21,Quarterly,DSL,Net Banking,0,281.76416666666665,1671.7083333333333,522.375,137.53041666666667,3.3333333333333335,1453.1691666666666,261.56916666666666,153.1675,14.166666666666666,141.66666666666666,0.0,5.0
1001,CUST1001,Diana,Manning,Male,63,Mumbai,Karnataka,2024-01-02,Yearly,DSL,Credit Card,0,259.47291666666666,1510.9583333333333,570.4583333333334,138.62,3.6666666666666665,1415.9458333333332,254.87166666666667,136.0325,12.166666666666666,121.66666666666667,4.0,2.75
1002,CUST1002,Stephanie,Gilbert,Male,24,Chandigarh,Punjab,2022-06-04,Monthly,DSL,Credit Card,0,274.8704166666667,1528.5416666666667,453.9583333333333,133.36666666666667,3.625,1498.0433333333333,269.6475,139.04083333333332,6.0,60.0,2.0,4.0
1003,CUST1003,Janice,Brooks,Female,26,Delhi,Karnataka,2026-04-02,Quarterly,5G,UPI,0,263.62416666666667,1227.0833333333333,457.5,139.78,3.75,1489.5008333333335,268.1091666666667,149.2825,9.083333333333334,90.83333333333333,2.0,3.5
1004,CUST1004,Sean,Hartman,Male,48,Chandigarh,Maharashtra,2022-11-17,Yearly,DSL,UPI,0,215.12708333333333,1436.125,476.375,124.93458333333332,3.75,1468.2783333333334,264.29,169.4283333333333,11.333333333333334,113.33333333333333,3.0,2.3333333333333335
1005,CUST1005,Kelly,Chen,Male,65,Delhi,Punjab,2024-06-08,Quarterly,5G,Debit Card,0,248.54083333333335,1701.0833333333333,406.0,116.13708333333334,3.2083333333333335,1520.2466666666667,273.64500000000004,168.69083333333333,8.25,82.5,2.0,4.0
1006,CUST1006,Curtis,Campbell,Male,69,Chandigarh,Maharashtra,2026-04-26,Monthly,None,UPI,0,228.74416666666664,1549.9583333333333,538.2083333333334,132.91958333333335,3.9583333333333335,1406.2233333333334,253.12,154.40916666666666,9.0,90.0,8.0,2.625
1007,CUST1007,Michelle,Roy,Male,69,Mumbai,Delhi,2024-12-12,Monthly,5G,Net Banking,0,241.42875,1463.8333333333333,556.9166666666666,144.27166666666668,3.875,1298.0191666666667,233.6425,153.5425,9.083333333333334,90.83333333333333,3.0,2.6666666666666665
1008,CUST1008,Kimberly,Arnold,Female,29,Delhi,Maharashtra,2026-01-30,Quarterly,None,UPI,0,256.72625,1570.6666666666667,553.125,115.20833333333333,3.0833333333333335,1238.3466666666666,222.9025,118.33416666666666,8.583333333333334,85.83333333333333,1.0,3.0
1009,CUST1009,Daniel,Oneal,Male,52,Pune,Maharashtra,2022-07-24,Yearly,DSL,Debit Card,0,285.94958333333335,1365.75,523.1666666666666,114.72208333333333,3.6666666666666665,1264.5108333333335,227.61249999999998,111.27166666666666,6.916666666666667,69.16666666666667,1.0,3.0
1010,CUST1010,Robert,Rios,Male,22,Pune,Karnataka,2025-01-12,Yearly,Fiber,UPI,0,256.83708333333334,1647.625,467.7916666666667,137.33083333333335,3.9583333333333335,1317.815,237.20749999999998,190.9425,10.666666666666666,106.66666666666667,3.0,2.6666666666666665
1011,CUST1011,Jacob,Reynolds,Male,66,Bangalore,Karnataka,2024-02-22,Monthly,None,Debit Card,0,300.77958333333333,1447.7083333333333,496.5,119.40041666666667,3.6666666666666665,1568.4141666666667,282.31416666666667,123.45333333333333,9.083333333333334,90.83333333333333,1.0,5.0
1012,CUST1012,Melissa,Vasquez,Female,68,Chandigarh,Punjab,2023-11-22,Quarterly,Fiber,Credit Card,1,228.79916666666668,1556.6666666666667,455.5,153.69041666666666,3.3333333333333335,1218.73,219.37166666666667,179.8975,10.166666666666666,101.66666666666667,7.0,3.0
1013,CUST1013,Douglas,Brown,Female,58,Pune,Delhi,2022-05-12,Quarterly,DSL,UPI,0,250.14041666666665,1385.0,500.875,112.25416666666666,3.2083333333333335,1300.2425,234.04333333333332,148.36916666666667,8.25,82.5,6.0,1.6666666666666667
1014,CUST1014,Bryan,Scott,Male,34,Pune,Punjab,2024-06-15,Quarterly,DSL,UPI,0,273.81916666666666,1506.875,518.2916666666666,133.53166666666667,3.5416666666666665,1369.2300000000002,246.46166666666667,166.76000000000002,7.25,72.5,8.0,3.625
1015,CUST1015,Brittany,Reynolds,Female,68,Delhi,Maharashtra,2025-06-21,Monthly,DSL,Credit Card,0,250.36541666666665,1238.9583333333333,623.0,133.36249999999998,4.125,1557.4458333333332,280.34,156.8033333333333,10.666666666666666,106.66666666666667,3.0,3.0
1016,CUST1016,Michael,Williamson,Female,67,Delhi,Karnataka,2023-04-22,Yearly,5G,Net Banking,0,265.18541666666664,1594.4583333333333,477.9583333333333,146.27125,3.7083333333333335,1247.9716666666666,224.6341666666667,140.22583333333333,10.916666666666666,109.16666666666667,5.0,3.2
1017,CUST1017,Paul,Gallagher,Male,52,Chandigarh,Karnataka,2025-02-26,Yearly,Fiber,Net Banking,0,259.05958333333336,1652.625,444.375,115.63333333333333,3.75,1498.506666666667,269.7316666666666,139.50083333333333,10.0,100.0,6.0,2.6666666666666665
1018,CUST1018,Tyler,Brewer,Male,32,Bangalore,Maharashtra,2023-10-23,Quarterly,None,Credit Card,0,256.30875,1563.75,490.125,140.34083333333334,3.9583333333333335,1481.3925,266.6516666666667,132.20916666666668,6.583333333333333,65.83333333333333,4.0,2.75
1019,CUST1019,Randy,Riley,Male,40,Chandigarh,Karnataka,2023-10-10,Monthly,5G,Net Banking,0,238.90125,1236.25,427.0416666666667,114.165,3.375,1445.8525,260.25333333333333,136.4575,12.416666666666666,124.16666666666667,1.0,1.0
1020,CUST1020,Kim,Thomas,Male,62,Pune,Delhi,2022-07-25,Yearly,Fiber,Net Banking,0,250.70375,1522.75,537.7083333333334,134.76041666666666,3.2916666666666665,1571.1158333333333,282.8,160.73333333333332,11.083333333333334,110.83333333333333,5.0,3.0
1021,CUST1021,Paul,Dawson,Female,60,Mumbai,Karnataka,2021-06-20,Yearly,Fiber,Credit Card,1,193.49625,1647.0,641.5833333333334,106.85374999999999,4.208333333333333,1218.2391666666665,219.28166666666667,150.775,10.083333333333334,100.83333333333333,6.0,3.6666666666666665
1022,CUST1022,Michael,Davis,Female,37,Delhi,Punjab,2026-03-20,Yearly,None,Debit Card,0,267.93958333333336,1542.625,480.0833333333333,103.54041666666666,3.4166666666666665,1534.4525,276.2,135.10666666666665,7.666666666666667,76.66666666666667,7.0,3.5714285714285716
1023,CUST1023,Justin,Smith,Male,21,Delhi,Delhi,2025-09-06,Yearly,Fiber,Net Banking,0,244.52541666666664,1195.0,459.5416666666667,102.00625000000001,3.4583333333333335,1349.8541666666667,242.97333333333333,117.295,9.0,90.0,6.0,1.8333333333333333
1024,CUST1024,Kelsey,Weaver,Female,20,Mumbai,Maharashtra,2023-02-02,Yearly,Fiber,UPI,0,236.44000000000003,1732.4166666666667,426.9166666666667,164.09833333333333,3.1666666666666665,1115.9208333333333,200.865,103.62333333333333,10.083333333333334,100.83333333333333,0.0,5.0
